Animal ID,Animal Type,Source,Source Date,Intake Region,Surrender Reason,Status Date,Status,Outcome Eval Cat,Primary Breed,Primary Color,Gender,DOB,Age Years,Age Months
458497,Rabbit,Owner Surrender,04/10/2018 15:55,Kamloops & District Branch,Cant Afford Vet Expenses for Chronic Condition,04/14/2018 12:10,Unassisted Death,UU,Lionhead,Brown,Female,04/10/2017,1,0
455066,Rabbit,Stray,02/21/2018 13:01,Comox Valley & District Branch,,04/13/2018 13:48,Adopted Unaltered,TR,Rex,Black,Male,02/07/2018,4,10
455039,Rabbit,Owner Surrender,02/21/2018 12:03,Williams Lake & District Branch,Unwanted Litter,04/14/2018 13:49,Adopted Altered,H,Californian,White,Male,12/21/2017,4,11
455037,Rabbit,Owner Surrender,02/21/2018 12:03,Williams Lake & District Branch,Unwanted Litter,04/14/2018 13:49,Adopted Altered,H,Californian,Pointed White/Himi,Male,12/21/2017,4,11
455036,Rabbit,Owner Surrender,02/21/2018 12:03,Williams Lake & District Branch,Unwanted Litter,04/14/2018 14:05,Adopted Altered,H,Californian,White,Male,12/21/2017,4,11
455038,Rabbit,Owner Surrender,02/21/2018 12:03,Williams Lake & District Branch,Unwanted Litter,04/14/2018 14:05,Adopted Altered,H,Californian,White,Male,12/21/2017,4,11
456366,Rabbit,Owner Surrender,03/10/2018 13:07,Kelowna Branch,Life Change - Baby/Divorce/lllness/Jail/Travel/etc,04/20/2018 12:58,Adopted Altered,H,Dwarf,Brown,Male,03/10/2016,6,9
456690,Rabbit,Owner Surrender,03/13/2018 15:49,Abbotsford Branch,Moving/Evicted - Cant Find Pet Friendly Housing,04/21/2018 13:10,Adopted Altered,H,Polish Dwarf,Black,Male,03/14/2015,7,9
454630,Rabbit,Stray,02/14/2018 17:57,Nelson Branch,,04/23/2018 14:03,Adopted Altered,H,American,Grey,Female,10/14/2017,5,2
457436,Rabbit,Stray,03/24/2018 15:19,Vernon & District Branch,,04/25/2018 13:21,Adopted Altered,H,American,Brown,Male,03/24/2017,5,8
459489,Rabbit,Owner Surrender,04/25/2018 14:54,Cowichan & District Branch,Cant Afford Vet Expenses for Procedure/Illness,04/26/2018 08:57,Redeemed,TR,American,Grey,Female,04/25/2015,7,7
455748,Rabbit,Stray,03/02/2018 11:14,Williams Lake & District Branch,,04/29/2018 09:41,Adopted Altered,H,Rex,White,Male,03/02/2016,6,9
452008,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,04/29/2018 15:26,Adopted Altered,TR,American,Black,Male,01/09/2017,5,11
456286,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,05/01/2018 16:09,Adopted Altered,TR,American,Brown,Male,10/09/2017,5,2
456283,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,05/01/2018 16:09,Adopted Altered,TR,American,Brown,Female,10/09/2017,5,2
458915,Rabbit,Owner Surrender,04/16/2018 15:29,Powell River & District Branch,No Time For Pet/Pet Is Too Much Responsibility,05/02/2018 16:10,Adopted Altered,TR,Holland Lop,Brown,Female,04/16/2016,6,8
460198,Rabbit,Humane Officer Seized,05/03/2018 16:14,Vancouver Branch,,05/20/2018 13:40,Euthanized by Offsite Vet,UU,Rex,Black,Male,10/03/2017,0,7
452012,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,05/06/2018 11:05,Adopted Altered,TR,Dwarf,Brown,Female,01/09/2017,5,11
455388,Rabbit,Owner Surrender,02/25/2018 11:35,Kelowna Branch,Feral/Free Roaming - Living on Person’s Property,03/06/2018 10:51,Unassisted Death,TR,Lop Eared,White,Male,03/05/2017,1,0
452008,Rabbit,Returns,05/06/2018 14:56,Chilliwack Branch,,05/08/2018 15:57,Adopted Altered,TR,American,Black,Male,01/09/2017,5,11
456333,Rabbit,Humane Officer Seized,03/09/2018 22:29,Cruelty Investigations Department,,04/26/2018 13:36,Adopted Altered,TR,American Fuzzy Lop,White,Female,03/12/2017,5,9
456334,Rabbit,Humane Officer Seized,03/09/2018 22:29,Cruelty Investigations Department,,04/26/2018 13:36,Adopted Altered,TR,Lop Eared,White,Female,03/12/2017,5,9
455069,Rabbit,Stray,02/21/2018 13:01,Comox Valley & District Branch,,05/12/2018 14:12,Adopted Altered,TR,Rex,Brown Brindle,Female,02/07/2018,4,10
452936,Rabbit,Cruelty Case Offspring,01/19/2018 14:22,Chilliwack Branch,,05/29/2018 15:44,Adopted Altered,H,Rex,Brown,Male,01/18/2018,4,11
452004,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,05/14/2018 15:55,Adopted Altered,TR,Dutch,Tan,Male,01/09/2017,5,11
452003,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,05/15/2018 14:23,Adopted Altered,TR,Netherland Dwarf,Grey,Male,01/09/2017,5,11
475686,Rabbit,Shelter Offspring,11/16/2018 15:31,Vancouver Branch,,11/17/2018 17:50,Unassisted Death,UU,American,Black,Unknown,11/16/2018,0,0
474447,Rabbit,Owner Surrender,10/29/2018 17:16,Vancouver Branch,Cant Afford Vet Expenses for Procedure/Illness,11/08/2018 16:09,Euthanized by Offsite Vet,UU,Dutch,Black,Male,10/30/2016,2,0
474448,Rabbit,Owner Surrender,10/29/2018 17:16,Vancouver Branch,Cant Afford Vet Expenses for Procedure/Illness,11/09/2018 13:23,Redeemed,TM,Dutch,Black,Male,10/30/2016,6,1
451138,Rabbit,Agency / Shelter,12/23/2017 14:42,Victoria Branch,,05/22/2018 17:09,Adopted Altered,TR,American,Grey,Male,,,
451142,Rabbit,Agency / Shelter,12/23/2017 14:42,Victoria Branch,,05/22/2018 17:09,Adopted Altered,TR,American,Grey,Female,,,
453114,Rabbit,Owner Surrender,01/22/2018 15:12,Kamloops & District Branch,Cant Afford Vet Expenses for Procedure/Illness,03/08/2018 12:12,Adopted Altered,TM,Dutch,Chocolate,Female,08/22/2017,5,3
461154,Rabbit,Owner Surrender,05/16/2018 09:51,South Peace Branch,Moving/Evicted - Cant Take Pet Where Owner Going,05/24/2018 14:18,Adopted Altered,H,Holland Lop,Black,Male,,,
478768,Rabbit,Stray,01/07/2019 10:23,Parksville-Qualicum Beach & District Branch,,01/07/2019 11:36,Euthanized by Offsite Vet,UU,American,Brown,Unknown,07/07/2018,0,6
461881,Rabbit,Owner Surrender,05/25/2018 12:27,Williams Lake & District Branch,Life Change-Human Illness/Injury/CareHome/Hospital,06/18/2018 11:50,Unassisted Death,H,Havana,Silver,Female,05/25/2016,2,0
451881,Rabbit,Stray,01/08/2018 12:03,Kelowna Branch,,05/26/2018 13:01,Adopted Altered,H,Dwarf,White,Female,10/30/2017,5,1
457435,Rabbit,Stray,03/24/2018 15:19,Vernon & District Branch,,05/26/2018 15:12,Adopted Altered,H,American,Grey,Female,03/24/2017,5,8
462091,Rabbit,Owner Surrender,05/28/2018 09:26,Kamloops & District Branch,Moving/Evicted - Cant Find Pet Friendly Housing,06/30/2018 08:47,Euthanized by Offsite Vet,TR,Mini Rex,White,Male,05/28/2015,3,1
467003,Rabbit,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,,07/27/2018 13:24,Euthanized by Offsite Vet,UU,Lionhead,Black,Male,07/27/2013,5,0
457138,Rabbit,Stray,03/20/2018 14:57,Vernon & District Branch,,06/02/2018 14:57,Adopted Altered,H,American,Brown,Male,03/20/2015,7,8
456349,Rabbit,Agency / Shelter,03/10/2018 09:05,Alberni-Clayoquot Branch,,06/02/2018 15:34,Adopted Altered,H,American,White,Male,09/10/2017,5,3
452006,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/03/2018 14:49,Adopted Altered,TR,Lionhead,Lilac,Male,01/09/2017,5,11
456282,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,06/04/2018 15:17,Adopted Altered,TR,American,Brown,Female,12/13/2017,5,0
452044,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/05/2018 13:37,Adopted Altered,TR,American,Brown,Male,01/09/2017,5,11
452007,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/05/2018 13:58,Adopted Altered,TR,Rex,White,Male,01/09/2017,5,11
452017,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/09/2018 14:37,Adopted Altered,TR,Netherland Dwarf,Brown,Female,01/09/2016,6,11
452018,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/09/2018 14:37,Adopted Altered,TM,Dwarf,White,Female,01/09/2016,6,11
452005,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,06/10/2018 15:15,Adopted Altered,TM,American,Black,Male,01/09/2017,5,11
463312,Rabbit,Stray,06/11/2018 13:19,East Kootenay Branch,,06/12/2018 08:07,Euthanized,UU,Rex,Black,Unknown,06/11/2016,2,0
460879,Rabbit,Stray,05/12/2018 14:37,West Kootenay & District Branch,,06/15/2018 09:17,Adopted Altered,H,Flemish Giant,Sable,Female,05/12/2016,6,7
433320,Rabbit,Owner Surrender,04/11/2018 15:34,South Peace Branch,Unable To Find Home,06/15/2018 14:56,Adopted Altered,H,Holland Lop,Sable,Female,03/09/2015,7,9
433323,Rabbit,Owner Surrender,04/11/2018 15:39,South Peace Branch,Unable To Find Home,06/15/2018 14:56,Adopted Altered,H,Dutch,Sable,Female,10/03/2014,8,2
461434,Rabbit,Stray,05/19/2018 13:57,Shuswap Branch,,06/19/2018 15:37,Adopted Altered,H,American,Brown,Male,12/06/2016,6,0
453321,Rabbit,Owner Surrender,01/25/2018 13:11,Victoria Branch,Life Change - Baby/Divorce/lllness/Jail/Travel/etc,06/20/2018 17:07,Adopted Altered,TR,New Zealand,White,Female,01/25/2013,9,10
487214,Rabbit,Owner Surrender,05/08/2019 14:54,Sunshine Coast Branch ,No Time For Pet/Pet Is Too Much Responsibility,08/08/2019 12:40,Adopted Altered,TR,Lionhead,White,Male,05/10/2015,7,7
454678,Rabbit,Returns,06/05/2018 12:33,Nanaimo & District Branch,No Time For Pet/Pet Is Too Much Responsibility,06/24/2018 12:21,Adopted Altered,TR,American,Black,Female,10/15/2017,5,2
467002,Rabbit,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,,10/11/2018 10:19,Adopted Altered,TR,Rex,Black,Male,07/27/2016,6,4
467005,Rabbit,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,,10/11/2018 10:19,Adopted Altered,TR,American,Black,Female,07/27/2016,6,4
464436,Rabbit,Stray,06/25/2018 09:57,Chilliwack Branch,,06/28/2018 12:59,Euthanized by Offsite Vet,TR,American,Tan,Female,,,
464437,Rabbit,Stray,06/25/2018 09:57,Chilliwack Branch,,09/18/2018 14:33,Adopted Altered,TR,American,White,Female,07/09/2016,6,5
454443,Rabbit,Owner Surrender,02/11/2018 13:46,Richmond Community Animal Centre,Moving/Evicted - Cant Find Pet Friendly Housing,06/29/2018 15:06,Adopted Altered,H,Holland Lop,Grey,Male,06/06/2015,7,6
454446,Rabbit,Owner Surrender,02/11/2018 13:51,Richmond Community Animal Centre,Moving/Evicted - Cant Find Pet Friendly Housing,06/29/2018 15:06,Adopted Altered,H,Lionhead,White,Male,08/11/2013,9,4
478195,Rabbit,Owner Surrender,12/29/2018 15:30,Comox Valley & District Branch,Life Change-Human Illness/Injury/CareHome/Hospital,01/17/2019 16:14,Adopted Altered,H,Dutch,Black,Male,06/29/2018,4,5
452013,Rabbit,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,,07/06/2018 12:41,Adopted Altered,TR,Dwarf,Black,Female,01/09/2017,5,11
463185,Rabbit,Stray,06/10/2018 12:52,Abbotsford Branch,,07/18/2018 11:06,Unresolved File,H,Dwarf,Brown Brindle,Female,06/12/2017,5,6
463618,Rabbit,Owner Surrender,06/14/2018 14:23,Abbotsford Branch,Too Many Animals,07/07/2018 12:47,Adopted Altered,TR,Lionhead,White,Female,06/15/2016,6,6
416805,Rabbit,Returns,03/05/2018 11:29,Richmond Community Animal Centre,Unwanted Litter,07/13/2018 15:05,Adopted Altered,H,Rex,White,Male,10/18/2014,8,2
465863,Rabbit,Stray,07/12/2018 18:43,Kamloops & District Branch,,07/14/2018 12:21,Redeemed,H,American Sable,Brown,Female,07/14/2012,10,5
458805,Rabbit,Owner Surrender,04/14/2018 12:19,Quesnel & District Branch,Behaviour - Bit Another Animal,07/14/2018 12:26,Adopted Altered,H,Netherland Dwarf,Grey,Male,04/14/2017,5,8
464381,Rabbit,Owner Surrender,06/23/2018 15:43,Maple Ridge Branch,No Time For Pet/Pet Is Too Much Responsibility,07/16/2018 15:50,Adopted Altered,TR,Dutch,Black,Male,04/05/2018,4,8
466405,Rabbit,Stray,07/20/2018 09:07,East Kootenay Branch,,08/08/2018 14:48,Adopted Altered,H,Lionhead,Beige,Female,01/20/2018,4,10
466482,Rabbit,Owner Surrender,07/20/2018 15:06,North Cariboo District Branch,Cant Afford Vet Expenses for Procedure/Illness,08/07/2018 15:44,Euthanized by Offsite Vet,UU,Dwarf,Black,Male,07/20/2017,1,0
465255,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,12/18/2018 12:13,Adopted Altered,TR,Rex,Blue,Male,06/14/2018,4,6
465250,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,12/18/2018 12:13,Adopted Altered,TR,Rex,Brown,Unknown,06/07/2018,4,6
451141,Rabbit,Agency / Shelter,12/23/2017 14:42,Victoria Branch,,07/22/2018 11:03,Adopted Altered,TR,American,Grey,Male,04/08/2018,4,8
452279,Rabbit,Owner Surrender,01/11/2018 16:52,Victoria Branch,No Time For Pet/Pet Is Too Much Responsibility,07/22/2018 11:03,Adopted Altered,TR,Lionhead,Black,Male,01/11/2014,8,5
452567,Rabbit,Stray,01/16/2018 09:17,Burnaby Branch,,08/15/2018 13:18,Adopted Altered,H,Dutch,Chocolate Chinchilla,Male,01/18/2016,6,11
462325,Rabbit,Humane Officer Surrendered,05/30/2018 13:52,Maple Ridge Branch,,07/26/2018 14:04,Adopted Altered,TR,American,Black,Female,05/30/2017,5,6
465153,Rabbit,Owner Surrender,07/04/2018 15:09,Abbotsford Branch,Landlord Does Not Allow Pets,07/28/2018 14:41,Adopted Altered,H,Lionhead,White,Female,07/04/2016,6,5
463594,Rabbit,Stray,06/14/2018 12:18,Kamloops & District Branch,,07/30/2018 12:50,Adopted Altered,H,Lionhead,Grey,Male,06/17/2016,6,6
460290,Rabbit,Owner Surrender,05/05/2018 10:16,South Peace Branch,Life Change - New Baby/Divorce/Relation Split/etc.,08/02/2018 13:25,Adopted Altered,H,Lionhead,Chocolate Agouti,Female,05/05/2017,5,7
481051,Rabbit,Owner Surrender,02/09/2019 17:02,Victoria Branch,Feral/Free Roaming - Living on Person’s Property,07/07/2019 14:54,Adopted Altered,TR,American,Brown,Female,01/19/2019,3,10
481052,Rabbit,Owner Surrender,02/09/2019 17:02,Victoria Branch,Feral/Free Roaming - Living on Person’s Property,07/07/2019 14:54,Adopted Altered,TR,American,Orange,Female,01/19/2019,3,10
456366,Rabbit,Returns,05/13/2018 12:47,Kelowna Branch,Life Change - Baby/Divorce/lllness/Jail/Travel/etc,08/04/2018 12:31,Adopted Altered,H,Dwarf,Brown,Male,03/10/2016,6,9
465260,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,08/07/2018 14:59,Adopted Altered,TM,Rex,Chocolate,Male,07/05/2016,6,5
468028,Rabbit,Stray,08/08/2018 12:14,Campbell River Branch,,08/16/2018 16:22,Euthanized by Offsite Vet,TM,Californian,White,Male,08/08/2014,4,0
464910,Rabbit,Owner Surrender,06/30/2018 00:27,Haida Gwaii Branch,Feral/Free Roaming - Living on Person’s Property,08/08/2018 20:51,Adopted Unaltered,H,Lop Eared,Orange,Male,06/02/2018,4,6
467753,Rabbit,Owner Surrender,08/03/2018 14:17,Maple Ridge Branch,Landlord Does Not Allow Pets,08/12/2018 12:44,Adopted Altered,H,Lionhead,Black,Male,08/03/2015,7,4
461194,Rabbit,Stray,05/16/2018 13:38,Maple Ridge Branch,,08/12/2018 16:26,Adopted Altered,H,American,Black,Female,03/07/2018,4,9
468469,Rabbit,Stray,08/13/2018 12:22,Kamloops & District Branch,,08/17/2018 14:47,Euthanized by Offsite Vet,UU,Netherland Dwarf,Grey,Male,08/14/2016,2,0
467247,Rabbit,Stray,07/30/2018 09:49,Victoria Branch,,08/14/2018 13:06,Adopted Altered,TR,American,Brown,Female,07/30/2014,8,4
467248,Rabbit,Stray,07/30/2018 09:49,Victoria Branch,,08/14/2018 13:06,Adopted Altered,TR,American,Blue,Male,07/30/2014,8,4
456285,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,04/14/2018 13:11,Adopted Altered,TR,American,Brown,Female,10/09/2017,5,2
456285,Rabbit,Returns,04/14/2018 13:33,Vancouver Branch,Unwanted Litter,04/19/2018 11:56,Adopted Altered,TR,American,Brown,Female,10/09/2017,5,2
466030,Rabbit,Owner Surrender,07/15/2018 12:53,Abbotsford Branch,Pregnant - Animal Is Pregnant,08/17/2018 13:07,Adopted Altered,H,Dutch,White,Female,10/15/2017,5,2
467038,Rabbit,Stray,07/27/2018 12:39,Abbotsford Branch,,08/18/2018 14:39,Adopted Altered,H,Polish,Tan,Female,07/27/2017,5,4
465257,Rabbit,Owner Surrender,07/05/2018 15:02,Vancouver Branch,Too Many Animals,09/27/2018 15:21,Adopted Altered,H,Rex,Tan,Male,06/07/2018,4,6
442179,Rabbit,Returns,06/20/2018 14:55,East Kootenay Branch,,08/20/2018 13:45,Adopted Altered,H,Rex,White,Female,03/01/2017,5,9
455067,Rabbit,Stray,02/21/2018 13:01,Comox Valley & District Branch,,05/13/2018 14:29,Adopted Altered,TR,Rex,Brown Brindle,Female,02/07/2018,4,10
455068,Rabbit,Stray,02/21/2018 13:01,Comox Valley & District Branch,,05/13/2018 14:29,Adopted Altered,TR,Rex,Black,Female,02/07/2018,4,10
455065,Rabbit,Stray,02/21/2018 13:01,Comox Valley & District Branch,,05/13/2018 14:29,Adopted Altered,TR,Rex,Brown Brindle,Female,02/07/2018,4,10
445501,Rabbit,Owner Surrender,06/10/2018 12:16,Vancouver Branch,Behaviour - Destructive (Chews/Digs/Scratches/etc),08/23/2018 17:02,Adopted Altered,TR,Dutch,Black,Female,10/11/2013,9,2
442177,Rabbit,Returns,06/20/2018 14:52,East Kootenay Branch,,08/25/2018 14:48,Adopted Altered,H,Rex,Seal Agouti,Female,03/01/2017,5,9
456350,Rabbit,Agency / Shelter,03/10/2018 09:05,Alberni-Clayoquot Branch,,08/31/2018 12:35,Adopted Altered,H,Californian,White,Male,09/10/2017,5,3
454991,Rabbit,Stray,02/20/2018 15:26,Parksville-Qualicum Beach & District Branch,,09/04/2018 13:50,Adopted Altered,TR,American,Black,Male,06/21/2017,5,5
451140,Rabbit,Agency / Shelter,12/23/2017 14:42,Victoria Branch,,09/08/2018 17:13,Adopted Altered,TR,American,Grey,Male,,,
451139,Rabbit,Agency / Shelter,12/23/2017 14:42,Victoria Branch,,09/08/2018 17:13,Adopted Altered,TR,American,Tan,Female,11/14/2017,5,1
460928,Rabbit,Stray,05/13/2018 11:55,Williams Lake & District Branch,,09/11/2018 14:14,Adopted Altered,TR,Lionhead,Sable,Female,01/13/2018,4,11
459300,Rabbit,Stray,04/21/2018 16:52,North Cariboo District Branch,,09/11/2018 15:10,Adopted Altered,H,Rex,White,Female,04/21/2017,5,7
462948,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,11/29/2018 12:17,Unassisted Death,TR,Angora,White,Female,06/06/2018,0,5
462948,Rabbit,Shelter Offspring,06/07/2018 09:28,Kamloops & District Branch,,11/29/2018 12:17,Unassisted Death,TR,Angora,White,Female,06/06/2018,0,5
471044,Rabbit,Stray,09/14/2018 10:50,Surrey Education & Adoption Centre,,09/21/2018 13:41,Unassisted Death,TR,Holland Lop,Black,Female,03/14/2018,0,6
467004,Rabbit,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,,09/14/2018 16:30,Adopted Altered,TR,Mini Lop,Grey,Male,01/27/2017,5,10
467193,Rabbit,Stray,07/29/2018 10:40,Williams Lake & District Branch,,09/17/2018 13:32,Adopted Altered,TR,Angora,Dark Grey,Female,07/29/2016,6,4
466107,Rabbit,Stray,07/16/2018 12:08,Kamloops & District Branch,,09/21/2018 12:50,Adopted Altered,H,American Sable,Sable,Female,07/24/2017,5,4
462090,Rabbit,Owner Surrender,05/28/2018 09:26,Kamloops & District Branch,Moving/Evicted - Cant Find Pet Friendly Housing,09/25/2018 16:25,Adopted Altered,TR,Lionhead,Grey,Female,05/28/2015,7,6
461571,Rabbit,Owner Surrender,05/22/2018 13:39,North Cariboo District Branch,Allergies - Person Has Allergies To Pet,10/06/2018 12:26,Adopted Altered,H,Dwarf,Sable,Male,02/16/2018,4,10
452005,Rabbit,Returns,08/15/2018 15:16,Chilliwack Branch,,09/25/2018 15:24,Adopted Altered,TM,American,Black,Male,01/09/2017,5,11
337424,Rabbit,Owner Surrender,08/29/2018 12:37,Abbotsford Branch,Moving/Evicted - Cant Find Pet Friendly Housing,09/26/2018 13:37,Adopted Altered,H,Californian,White,Female,06/24/2011,11,5
337423,Rabbit,Owner Surrender,08/29/2018 12:38,Abbotsford Branch,Moving/Evicted - Cant Take Pet Where Owner Going,09/26/2018 13:37,Adopted Altered,H,Dutch,Brown,Female,03/01/2014,8,9
473179,Rabbit,Stray,10/11/2018 13:27,Maple Ridge Branch,,10/11/2018 13:37,Euthanized by Offsite Vet,UU,American,Tortoiseshell,Unknown,10/11/2015,3,0
471774,Rabbit,Stray,09/22/2018 12:40,Sunshine Coast Branch ,,10/14/2018 12:59,Adopted Altered,TR,Lop Eared,Blue Tan,Male,09/22/2015,7,2
471240,Rabbit,Stray,09/15/2018 16:46,Kamloops & District Branch,,10/15/2018 15:46,Adopted Altered,TR,Lionhead,White,Female,09/15/2016,6,3
432212,Rabbit,Returns,05/20/2018 15:51,West Vancouver Branch,,10/16/2018 17:28,Adopted Altered,H,American,Black,Female,05/09/2017,5,7
432213,Rabbit,Returns,05/20/2018 15:53,West Vancouver Branch,,10/16/2018 17:28,Adopted Altered,H,American,Black,Male,05/09/2017,5,7
473675,Rabbit,Owner Surrender,10/18/2018 12:10,Vancouver Branch,No Time For Pet/Pet Is Too Much Responsibility,10/20/2018 14:40,Euthanized,TR,Rex,Grey,Female,02/18/2018,0,8
456281,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,10/20/2018 12:10,Adopted Altered,TR,American,Brown,Female,12/13/2017,5,0
456284,Rabbit,Owner Surrender,03/09/2018 12:22,Vancouver Branch,Unwanted Litter,10/20/2018 12:10,Adopted Altered,TR,American,Brown,Female,12/13/2017,5,0
477603,Rabbit,Stray,12/15/2018 14:00,Vernon & District Branch,,12/22/2018 12:14,Redeemed,TR,Netherland Dwarf,White,Male,12/15/2017,5,0
473991,Rabbit,Humane Officer Surrendered,10/23/2018 12:57,Abbotsford Branch,,10/26/2018 10:20,Euthanized by Offsite Vet,UU,Rex,White,Male,10/25/2017,1,0
474073,Rabbit,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,,10/26/2018 11:45,Euthanized by Offsite Vet,UU,Rex,Black,Male,10/25/2016,2,0
474074,Rabbit,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,,10/26/2018 11:46,Euthanized by Offsite Vet,UU,Rex,Brown,Male,10/24/2017,1,0
468765,Rabbit,Stray,08/16/2018 13:31,West Kootenay & District Branch,,10/26/2018 16:19,Adopted Altered,H,New Zealand,White,Male,08/16/2015,7,4
472289,Rabbit,Owner Surrender,09/28/2018 14:27,Abbotsford Branch,Unwanted Litter,01/20/2019 15:17,Adopted Altered,H,Dutch,Brown,Female,06/28/2018,4,5
